modl,funcname,occurs,stable,size,file,line
Pluto,show,1,1.0,59,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Markdown/src/render/terminal/render.jl,176
Pluto,show,1,1.0,71,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Sockets/src/Sockets.jl,203
Pluto,show,1,1.0,74,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/io.jl,50
Pluto,show,1,1.0,76,process.jl,634
Pluto,show,1,1.0,83,stream.jl,1254
Pluto,show,11,0.5454545454545454,49,strings/io.jl,180
Pluto,show,12,0.6666666666666666,64,show.jl,653
Pluto,show,131,0.8091603053435115,1463,show.jl,495
Pluto,show,14,0.5714285714285714,62,multimedia.jl,111
Pluto,show,15,0.06666666666666667,530,show.jl,677
Pluto,show,2,0.0,76,regex.jl,431
Pluto,show,2,0.0,940,show.jl,24
Pluto,show,2,1.0,111,show.jl,463
Pluto,show,2,1.0,49,show.jl,647
Pluto,show,2,1.0,505,cmd.jl,108
Pluto,show,2,1.0,97,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/show.jl,1
Pluto,show,23,0.8695652173913043,645,dict.jl,24
Pluto,show,27,0.8148148148148148,51,show.jl,384
Pluto,show,3,0.0,2224,show.jl,78
Pluto,show,3,0.0,894,namedtuple.jl,131
Pluto,show,3,0.3333333333333333,1151,char.jl,260
Pluto,show,3,0.3333333333333333,48,show.jl,11
Pluto,show,3,0.6666666666666666,204,docs/bindings.jl,35
Pluto,show,3,0.6666666666666666,57,show.jl,1889
Pluto,show,3,0.6666666666666666,679,regex.jl,111
Pluto,show,3,0.6666666666666666,81,range.jl,742
Pluto,show,3,1.0,59,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/io.jl,44
Pluto,show,3,1.0,60,multimedia.jl,50
Pluto,show,39,0.7435897435897436,50,multimedia.jl,47
Pluto,show,4,0.0,284,show.jl,716
Pluto,show,4,0.25,49,docs/utils.jl,73
Pluto,show,4,0.5,63,range.jl,743
Pluto,show,4,0.75,168,show.jl,652
Pluto,show,4,0.75,48,show.jl,472
Pluto,show,4,0.75,54,show.jl,797
Pluto,show,4,0.75,74,show.jl,836
Pluto,show,4,1.0,104,stream.jl,205
Pluto,show,40,0.725,389,arrayshow.jl,430
Pluto,show,49,0.7142857142857143,54,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/DelimitedFiles/src/DelimitedFiles.jl,828
Pluto,show,49,0.7142857142857143,54,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/DelimitedFiles/src/DelimitedFiles.jl,829
Pluto,show,5,0.0,1836,methodshow.jl,180
Pluto,show,5,0.6,122,show.jl,689
Pluto,show,5,0.6,46,missing.jl,5
Pluto,show,5,0.6,48,show.jl,651
Pluto,show,5,0.6,53,ryu/Ryu.jl,111
Pluto,show,5,1.0,67,show.jl,460
Pluto,show,53,0.5660377358490566,58,show.jl,794
Pluto,show,6,0.5,441,ryu/Ryu.jl,111
Pluto,show,7,0.7142857142857143,121,show.jl,654
Pluto,show,7,1.0,103,boot.jl,504
Pluto,show,9,0.0,764,arrayshow.jl,322
Pluto,show_backtrace,3,0.0,859,errorshow.jl,639
Pluto,show_block,21,0.0,675,show.jl,993
Pluto,show_block,9,0.3333333333333333,190,show.jl,1013
Pluto,show_block,9,0.5555555555555556,72,show.jl,1012
Pluto,show_call,11,0.2727272727272727,1015,show.jl,1056
Pluto,show_circular,121,0.0,367,show.jl,344
Pluto,show_circular,62,0.532258064516129,39,show.jl,343
Pluto,show_convert_error,4,0.5,489,errorshow.jl,211
Pluto,show_datatype,123,0.0,819,show.jl,596
Pluto,show_default,41,0.7073170731707317,58,show.jl,389
Pluto,show_delim_array,149,0.5436241610738255,560,show.jl,731
Pluto,show_delim_array,55,0.6727272727272727,99,show.jl,731
Pluto,show_delim_array,61,0.5081967213114754,77,show.jl,760
Pluto,show_delim_array,63,0.20634920634920634,909,show.jl,760
Pluto,show_enclosed_list,16,0.5625,117,show.jl,1048
Pluto,show_enclosed_list,4,0.75,74,show.jl,1048
Pluto,show_enclosed_list,8,0.75,77,show.jl,1048
Pluto,show_enclosed_list,8,0.75,80,show.jl,1048
Pluto,show_error_hints,6,0.0,923,experimental.jl,203
Pluto,show_exception_stack,2,0.0,495,errorshow.jl,727
Pluto,show_function,8,0.0,568,show.jl,440
Pluto,show_generator,8,0.0,745,show.jl,1164
Pluto,show_import_path,4,0.0,871,show.jl,1189
Pluto,show_index,1,1.0,49,errorshow.jl,32
Pluto,show_invalid,2,1.0,295,char.jl,237
Pluto,show_ir,3,0.0,58,compiler/ssair/show.jl,665
Pluto,show_ir,4,0.0,3613,compiler/ssair/show.jl,665
Pluto,show_linenumber,5,0.2,50,show.jl,990
Pluto,show_linenumber,5,0.2,55,show.jl,988
Pluto,show_linenumber,5,0.2,61,show.jl,989
Pluto,show_list,11,0.2727272727272727,63,show.jl,1022
Pluto,show_list,14,0.42857142857142855,69,show.jl,1022
Pluto,show_list,25,0.12,1243,show.jl,1022
Pluto,show_list,8,0.75,72,show.jl,1022
Pluto,show_method_candidates,2,0.0,5346,errorshow.jl,377
Pluto,show_method_list_header,2,0.5,875,methodshow.jl,223
Pluto,show_method_params,5,0.0,485,methodshow.jl,100
Pluto,show_method_table,2,0.5,1048,methodshow.jl,249
Pluto,show_method_table,2,0.5,55,methodshow.jl,249
Pluto,show_nd,2,0.0,2007,arrayshow.jl,266
Pluto,show_reduced_backtrace,2,0.0,1792,errorshow.jl,572
Pluto,show_richest,56,0.0,1015,/home/artem/.julia/packages/Pluto/fxtGo/src/runner/PlutoRunner.jl,585
Pluto,show_spec_linfo,3,0.0,1802,stacktraces.jl,212
Pluto,show_supertypes,1,0.0,135,show.jl,622
Pluto,show_sym,14,0.42857142857142855,55,show.jl,1084
Pluto,show_trace_entry,2,0.0,59,errorshow.jl,552
Pluto,show_tuple_as_call,10,0.0,1989,show.jl,1756
Pluto,show_tuple_as_call,4,0.0,61,show.jl,1756
Pluto,show_tuple_as_call,6,0.0,58,show.jl,1756
Pluto,show_type_name,5,0.0,1297,show.jl,555
Pluto,show_unquoted,1,1.0,177,show.jl,1130
Pluto,show_unquoted,1,1.0,74,show.jl,1099
Pluto,show_unquoted,18,0.6666666666666666,60,show.jl,840
Pluto,show_unquoted,3,0.6666666666666666,60,show.jl,1244
Pluto,show_unquoted,4,0.0,18981,show.jl,1244
Pluto,show_unquoted,4,0.0,56,show.jl,838
Pluto,show_unquoted,4,0.75,94,show.jl,1098
Pluto,show_unquoted,8,0.5,53,show.jl,837
Pluto,show_unquoted,8,0.875,51,show.jl,839
Pluto,show_unquoted_expr_fallback,4,0.0,257,show.jl,1233
Pluto,show_unquoted_gotoifnot,4,0.5,105,compiler/ssair/show.jl,126
Pluto,show_unquoted_phinode,4,0.5,214,compiler/ssair/show.jl,76
Pluto,show_unquoted_quote_expr,11,0.5454545454545454,561,show.jl,1143
Pluto,show_vector,41,0.0,576,arrayshow.jl,460
Pluto,show_vector,41,0.7317073170731707,55,arrayshow.jl,460
Pluto,show_zero_dim,5,0.4,167,arrayshow.jl,444
Pluto,showable,9,0.0,86,multimedia.jl,76
Pluto,showarg,16,0.6875,90,show.jl,2216
Pluto,showarg,5,0.6,203,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,380
Pluto,showerror,1,0.0,113,task.jl,24
Pluto,showerror,1,0.0,390,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/Resolve/Resolve.jl,37
Pluto,showerror,1,0.0,684,errorshow.jl,39
Pluto,showerror,1,1.0,201,errorshow.jl,164
Pluto,showerror,1,1.0,350,errorshow.jl,111
Pluto,showerror,1,1.0,59,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/Types.jl,53
Pluto,showerror,1,1.0,88,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/Errors.jl,33
Pluto,showerror,1,1.0,88,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/Errors.jl,37
Pluto,showerror,2,0.0,4940,errorshow.jl,227
Pluto,showerror,2,0.5,49,errorshow.jl,30
Pluto,showerror,2,1.0,133,errorshow.jl,146
Pluto,showerror_ambiguous,2,0.0,1069,errorshow.jl,341
Pluto,showerror_nostdio,1,0.0,397,errorshow.jl,369
Pluto,showindices,1,0.0,84,show.jl,2234
Pluto,showindices,2,1.0,37,show.jl,2238
Pluto,showindices,3,0.6666666666666666,105,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,378
Pluto,showindices,3,0.6666666666666666,89,show.jl,2236
Pluto,shred!,1,1.0,107,secretbuffer.jl,173
Pluto,shred!,1,1.0,113,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/types.jl,1358
Pluto,shred!,1,1.0,138,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/types.jl,1254
Pluto,shred!,1,1.0,151,secretbuffer.jl,182
Pluto,shred!,1,1.0,219,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/gitcredential.jl,39
Pluto,shred!,1,1.0,79,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/types.jl,1281
Pluto,shred!,1,1.0,92,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/types.jl,1218
Pluto,shuffled_notebook,1,1.0,123,/home/artem/.julia/packages/Pluto/fxtGo/test/Notebook.jl,30
Pluto,shuffled_with_imports_notebook,1,1.0,141,/home/artem/.julia/packages/Pluto/fxtGo/test/Notebook.jl,43
Pluto,sigatomic_begin,1,1.0,48,c.jl,424
Pluto,sigatomic_end,1,1.0,48,c.jl,425
Pluto,sign,1,1.0,89,number.jl,119
Pluto,sign,2,1.0,141,number.jl,118
Pluto,sign_mask,1,1.0,37,float.jl,874
Pluto,sign_mask,1,1.0,37,float.jl,880
Pluto,signature!,2,0.0,1436,docs/Docs.jl,85
Pluto,signature!,2,0.0,52,docs/Docs.jl,114
Pluto,signature,1,1.0,55,docs/Docs.jl,115
Pluto,signature,1,1.0,57,docs/Docs.jl,116
Pluto,signature_type,2,0.0,276,reflection.jl,789
Pluto,signature_type,332,0.9457831325301205,276,reflection.jl,789
Pluto,signbit,1,1.0,110,mpfr.jl,787
Pluto,signbit,1,1.0,35,bool.jl,81
Pluto,signbit,1,1.0,35,int.jl,127
Pluto,signbit,1,1.0,45,gmp.jl,666
Pluto,signbit,1,1.0,51,floatfuncs.jl,15
Pluto,signbit,1,1.0,52,floatfuncs.jl,16
Pluto,signbit,1,1.0,52,floatfuncs.jl,17
Pluto,signbit,4,1.0,44,int.jl,126
Pluto,signed,1,1.0,38,gmp.jl,258
Pluto,signed,1,1.0,45,essentials.jl,370
Pluto,signed,1,1.0,69,int.jl,197
Pluto,signed,2,1.0,68,int.jl,198
Pluto,signequal,6,0.16666666666666666,81,operators.jl,125
Pluto,significand_bits,1,1.0,36,float.jl,893
Pluto,significand_bits,1,1.0,38,float.jl,893
Pluto,significand_bits,1,1.0,38,float.jl,893
Pluto,significand_mask,1,1.0,37,float.jl,878
Pluto,significand_mask,1,1.0,37,float.jl,884
Pluto,significand_mask,1,1.0,37,float.jl,890
Pluto,signless,2,1.0,87,operators.jl,126
Pluto,simd_index,1,0.0,118,multidimensional.jl,413
Pluto,simd_index,1,0.0,290,multidimensional.jl,527
Pluto,simd_index,1,0.0,46,multidimensional.jl,412
Pluto,simd_index,3,0.6666666666666666,115,simdloop.jl,54
Pluto,simd_inner_length,1,0.0,37,multidimensional.jl,409
Pluto,simd_inner_length,1,0.0,67,multidimensional.jl,410
Pluto,simd_inner_length,2,1.0,57,simdloop.jl,51
Pluto,simd_outer_range,2,1.0,43,simdloop.jl,48
Pluto,similar,1,0.0,60,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/array.jl,668
Pluto,similar,1,0.0,64,bitarray.jl,370
Pluto,similar,1,0.0,65,array.jl,377
Pluto,similar,1,0.0,71,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/array.jl,668
Pluto,similar,1,0.0,77,array.jl,376
Pluto,similar,1,0.0,87,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/reshape.jl,477
Pluto,similar,1,1.0,49,bitarray.jl,369
Pluto,similar,1,1.0,64,subarray.jl,65
Pluto,similar,1,1.0,65,abstractarray.jl,632
Pluto,similar,1,1.0,66,abstractarray.jl,640
Pluto,similar,1,1.0,76,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SharedArrays/src/SharedArrays.jl,565
Pluto,similar,10,0.4,70,abstractarray.jl,629
Pluto,similar,12,0.08333333333333333,118,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,241
Pluto,similar,12,0.4166666666666667,109,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,265
Pluto,similar,131,0.6106870229007634,65,array.jl,380
Pluto,similar,139,0.9784172661870504,61,broadcast.jl,197
Pluto,similar,141,0.5460992907801419,65,abstractarray.jl,638
Pluto,similar,156,0.8589743589743589,64,broadcast.jl,196
Pluto,similar,17,0.058823529411764705,49,abstractarray.jl,673
Pluto,similar,17,0.8823529411764706,65,array.jl,375
Pluto,similar,2,0.0,49,abstractarray.jl,673
Pluto,similar,2,0.0,490,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/abstractdataframe.jl,372
Pluto,similar,2,0.0,64,abstractarray.jl,631
Pluto,similar,2,1.0,65,array.jl,375
Pluto,similar,203,0.8669950738916257,49,abstractarray.jl,675
Pluto,similar,210,0.9047619047619048,59,abstractarray.jl,674
Pluto,similar,22,0.8181818181818182,49,abstractarray.jl,675
Pluto,similar,22,0.8636363636363636,59,abstractarray.jl,674
Pluto,similar,25,0.88,50,broadcast.jl,199
Pluto,similar,29,0.5517241379310345,64,abstractarray.jl,630
Pluto,similar,3,0.0,296,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LinearAlgebra/src/structuredbroadcast.jl,125
Pluto,similar,3,0.0,77,array.jl,378
Pluto,similar,3,0.3333333333333333,65,abstractarray.jl,638
Pluto,similar,3,0.3333333333333333,65,array.jl,380
Pluto,similar,3,0.3333333333333333,82,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Test/src/Test.jl,1654
Pluto,similar,3,0.6666666666666666,54,bitarray.jl,368
Pluto,similar,33,0.9090909090909091,59,array.jl,379
Pluto,similar,4,0.0,71,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/array.jl,668
Pluto,similar,4,0.5,66,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,239
Pluto,similar,4,0.75,48,abstractarray.jl,628
Pluto,similar,4,0.75,50,bitarray.jl,372
Pluto,similar,4,1.0,60,bitarray.jl,375
Pluto,similar,49,0.6938775510204082,66,abstractarray.jl,640
Pluto,similar,6,1.0,59,array.jl,379
Pluto,similar,64,0.4375,65,abstractarray.jl,632
Pluto,similar,69,0.36231884057971014,65,array.jl,377
Pluto,similar,9,0.0,65,array.jl,381
Pluto,simple_dce!,1,1.0,421,compiler/ssair/ir.jl,1256
Pluto,simple_walk,13,0.0,807,compiler/ssair/passes.jl,117
Pluto,simple_walk,3,0.6666666666666666,73,compiler/ssair/passes.jl,117
Pluto,simple_walk_constraint,6,0.0,214,compiler/ssair/passes.jl,156
Pluto,singleton_type,1,0.0,178,compiler/ssair/inlining.jl,653
Pluto,size,1,0.0,38,reinterpretarray.jl,108
Pluto,size,1,0.0,50,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/reshape.jl,524
Pluto,size,1,0.0,50,/home/artem/.julia/packages/DataStructures/ixwFs/src/circular_buffer.jl,164
Pluto,size,1,0.0,53,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SparseArrays/src/sparsevector.jl,41
Pluto,size,1,0.0,62,array.jl,156
Pluto,size,1,0.0,65,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SparseArrays/src/sparsematrix.jl,74
Pluto,size,1,0.0,80,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/array.jl,1092
Pluto,size,1,0.0,96,array.jl,157
Pluto,size,1,1.0,38,char.jl,189
Pluto,size,1,1.0,45,/home/artem/.julia/packages/InvertedIndices/l2dyo/src/InvertedIndices.jl,35
Pluto,size,1,1.0,46,/home/artem/.julia/packages/PrettyTables/deApJ/src/tables.jl,57
Pluto,size,1,1.0,50,/home/artem/.julia/packages/SentinelArrays/Ubf17/src/SentinelArrays.jl,177
Pluto,size,1,1.0,50,strings/basic.jl,723
Pluto,size,1,1.0,52,iterators.jl,82
Pluto,size,1,1.0,53,/home/artem/.julia/packages/PooledArrays/pRqRP/src/PooledArrays.jl,160
Pluto,size,1,1.0,53,bitarray.jl,104
Pluto,size,1,1.0,53,bitarray.jl,104
Pluto,size,1,1.0,53,iterators.jl,136
Pluto,size,1,1.0,54,/home/artem/.julia/packages/Tables/nGOci/src/fallbacks.jl,183
Pluto,size,12,0.75,49,range.jl,499
Pluto,size,13,0.5384615384615384,96,array.jl,157
Pluto,size,15,0.7333333333333333,62,array.jl,156
Pluto,size,16,0.25,71,subarray.jl,63
Pluto,size,2,0.0,53,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/array.jl,444
Pluto,size,2,0.5,111,bitarray.jl,107
Pluto,size,2,1.0,46,bitarray.jl,105
Pluto,size,2,1.0,50,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/reshape.jl,474
Pluto,size,2,1.0,52,generator.jl,51
Pluto,size,2,1.0,55,indices.jl,469
Pluto,size,237,0.9535864978902954,51,array.jl,155
Pluto,size,26,0.4230769230769231,85,abstractarray.jl,38
Pluto,size,3,0.6666666666666666,109,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SuiteSparse/src/cholmod.jl,1153
Pluto,size,3,0.6666666666666666,54,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/dataframerow.jl,346
Pluto,size,3,0.6666666666666666,55,array.jl,154
Pluto,size,3,0.6666666666666666,57,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/dataframerow.jl,345
Pluto,size,3,0.6666666666666666,83,multidimensional.jl,383
Pluto,size,3,1.0,52,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,232
Pluto,size,3,1.0,58,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/iteration.jl,78
Pluto,size,35,0.9714285714285714,51,array.jl,155
Pluto,size,4,0.75,52,iterators.jl,136
Pluto,size,4,0.75,53,multidimensional.jl,641
Pluto,size,4,1.0,53,experimental.jl,28
Pluto,size,5,0.0,157,reinterpretarray.jl,103
Pluto,size,5,1.0,47,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SharedArrays/src/SharedArrays.jl,294
Pluto,size,6,0.3333333333333333,49,range.jl,499
Pluto,size,7,0.8571428571428571,61,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/abstractdataframe.jl,322
Pluto,size,74,0.8783783783783784,55,array.jl,154
Pluto,size,8,0.875,58,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/iteration.jl,176
Pluto,size,9,0.0,46,reshapedarray.jl,206
Pluto,size,9,0.7777777777777778,139,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/abstractdataframe.jl,323
Pluto,size_to_strides,2,0.5,38,abstractarray.jl,403
Pluto,size_to_strides,3,0.3333333333333333,45,abstractarray.jl,402
Pluto,size_to_strides,4,0.5,100,abstractarray.jl,401
Pluto,sizehint!,1,0.0,36,abstractset.jl,4
Pluto,sizehint!,1,0.0,85,bitset.jl,56
Pluto,sizehint!,1,1.0,68,idset.jl,25
Pluto,sizehint!,2,0.0,68,idset.jl,25
Pluto,sizehint!,2,1.0,182,iddict.jl,61
Pluto,sizehint!,24,0.75,68,set.jl,74
Pluto,sizehint!,27,0.8888888888888888,85,array.jl,1102
Pluto,sizehint!,33,0.7878787878787878,195,dict.jl,231
Pluto,sizehint!,4,1.0,85,array.jl,1102
Pluto,sizehint!,5,0.6,182,iddict.jl,61
Pluto,sizeinbase,1,1.0,116,gmp.jl,148
Pluto,sizeof,1,1.0,48,/home/artem/.julia/packages/MsgPack/pN9xd/src/types.jl,431
Pluto,sizeof,1,1.0,51,strings/string.jl,85
Pluto,sizeof,115,0.9130434782608695,48,essentials.jl,449
Pluto,sizeof,17,0.8235294117647058,48,array.jl,221
Pluto,sizeof,2,1.0,68,strings/basic.jl,177
Pluto,sizeof,5,0.8,48,essentials.jl,449
Pluto,sizeof_nothrow,1,0.0,1029,compiler/tfuncs.jl,301
Pluto,sizeof_tfunc,1,0.0,946,compiler/tfuncs.jl,351
Pluto,skip,1,1.0,174,iobuffer.jl,243
Pluto,skip,2,1.0,376,iostream.jl,184
Pluto,skip_deleted,108,0.9074074074074074,289,dict.jl,652
Pluto,skip_deleted_floor!,82,0.8780487804878049,122,dict.jl,661
Pluto,skipmissing,1,0.0,45,missing.jl,230
Pluto,sleep,2,1.0,114,asyncevent.jl,211
Pluto,slot2reg,1,1.0,196,compiler/ssair/driver.jl,123
Pluto,slot_id,4,0.5,102,compiler/ssair/slot2ssa.jl,46
Pluto,slug,1,0.0,163,loading.jl,133
Pluto,smerge,3,0.3333333333333333,276,compiler/typelattice.jl,218
Pluto,snca_compress!,1,0.0,468,compiler/ssair/domtree.jl,219
Pluto,snca_compress_worklist!,1,0.0,718,compiler/ssair/domtree.jl,233
Pluto,solve,1,1.0,87,/tmp/jl_uVK7sX,150
Pluto,something,1,1.0,48,some.jl,94
Pluto,something,25,0.84,54,some.jl,95
Pluto,something,51,0.8431372549019608,39,some.jl,97
Pluto,something,7,0.14285714285714285,48,some.jl,96
Pluto,sort!,1,0.0,149,sort.jl,1098
Pluto,sort!,1,0.0,37,range.jl,1015
Pluto,sort!,1,1.0,59,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/walker.jl,77
Pluto,sort!,1,1.0,71,sort.jl,715
Pluto,sort!,10,0.6,1000,sort.jl,581
Pluto,sort!,10,0.6,74,sort.jl,581
Pluto,sort!,14,0.5714285714285714,478,sort.jl,493
Pluto,sort!,14,0.5714285714285714,97,sort.jl,671
Pluto,sort!,2,0.0,55,sort.jl,1205
Pluto,sort!,2,0.0,690,/home/artem/.julia/packages/SortingAlgorithms/ENt4c/src/SortingAlgorithms.jl,538
Pluto,sort!,31,0.41935483870967744,491,sort.jl,563
Pluto,sort!,4,0.0,55,sort.jl,1206
Pluto,sort!,4,0.5,491,sort.jl,563
Pluto,sort!,41,0.6341463414634146,74,sort.jl,581
Pluto,sort!,41,0.6341463414634146,990,sort.jl,581
Pluto,sort!,59,0.5084745762711864,469,sort.jl,493
Pluto,sort!,69,0.5652173913043478,97,sort.jl,671
Pluto,sort!,8,0.875,71,sort.jl,715
Pluto,sort,1,1.0,67,sort.jl,780
Pluto,sort,4,0.75,66,sort.jl,780
Pluto,sort_int_range!,1,0.0,806,sort.jl,737
Pluto,sort_int_range!,2,0.5,789,sort.jl,737
Pluto,sortperm,1,1.0,55,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/sort.jl,474
Pluto,sortperm,1,1.0,66,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/sort.jl,474
Pluto,sortperm,15,0.8666666666666667,64,sort.jl,915
Pluto,sortperm_int_range,2,0.5,967,sort.jl,984
Pluto,source_path,1,0.0,210,loading.jl,1099
Pluto,sourceinfo_slotnames,1,1.0,571,show.jl,697
Pluto,sp_type_rewrap,1,0.0,1023,compiler/abstractinterpretation.jl,929
Pluto,spawn_opts_inherit,1,1.0,57,process.jl,312
Pluto,spawn_opts_inherit,1,1.0,59,process.jl,312
Pluto,spawn_opts_inherit,1,1.0,63,process.jl,312
Pluto,spawn_opts_inherit,1,1.0,67,process.jl,312
Pluto,spawn_opts_inherit,2,0.5,62,process.jl,306
Pluto,spawn_opts_swallow,1,1.0,52,process.jl,307
Pluto,spawn_opts_swallow,1,1.0,53,process.jl,307
Pluto,spawn_opts_swallow,1,1.0,54,process.jl,307
Pluto,spawn_opts_swallow,2,0.5,62,process.jl,305
Pluto,spawn_opts_swallow,4,1.0,57,process.jl,307
Pluto,spec_lambda,3,0.0,595,compiler/ssair/inlining.jl,580
Pluto,specialize_method,1,0.0,58,compiler/utilities.jl,127
Pluto,specialize_method,2,0.0,121,compiler/utilities.jl,127
Pluto,splat,1,1.0,74,operators.jl,1040
Pluto,splice!,1,1.0,53,array.jl,1447
Pluto,splice!,2,0.5,805,array.jl,1497
Pluto,splice!,4,0.25,451,array.jl,1447
Pluto,split,1,1.0,52,strings/util.jl,419
Pluto,split,4,0.5,115,multidimensional.jl,418
Pluto,split,4,0.75,56,strings/util.jl,379
Pluto,split,5,0.4,56,strings/util.jl,387
Pluto,split_funcname,1,1.0,182,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,199
Pluto,split_funcname,1,1.0,67,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,224
Pluto,split_funcname,1,1.0,77,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,209
Pluto,split_funcname,1,1.0,90,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,213
Pluto,split_idents,1,1.0,120,version.jl,100
Pluto,split_sign,5,0.6,69,intfuncs.jl,676
Pluto,split_sign,6,0.8333333333333334,46,intfuncs.jl,677
Pluto,splitdir,1,1.0,131,path.jl,130
Pluto,splitdir,2,1.0,52,path.jl,521
Pluto,splitdrive,1,1.0,46,path.jl,28
Pluto,splitexpr,1,1.0,179,docs/bindings.jl,22
Pluto,splitexpr,1,1.0,58,docs/bindings.jl,29
Pluto,splitexpr,1,1.0,74,docs/bindings.jl,28
Pluto,splitexpr,1,1.0,84,docs/bindings.jl,27
Pluto,splitext,1,1.0,253,path.jl,194
Pluto,splitpath,1,1.0,510,path.jl,226
Pluto,sprint,71,0.5211267605633803,72,strings/io.jl,100
Pluto,sptypes_from_meth_instance,1,0.0,1898,compiler/inferencestate.jl,124
Pluto,sqrt,1,1.0,311,mpfr.jl,565
Pluto,sqrt,1,1.0,52,math.jl,599
Pluto,sqrt,1,1.0,52,mpfr.jl,573
Pluto,sqrt,1,1.0,94,math.jl,572
Pluto,square!,1,1.0,1766,grisu/bignums.jl,330
Pluto,srand,1,1.0,69,libc.jl,401
Pluto,srand,1,1.0,76,libc.jl,401
Pluto,sread,1,0.0,124,/home/artem/.julia/packages/Pluto/fxtGo/test/helpers.jl,126
Pluto,ssa_def_slot,1,0.0,560,compiler/abstractinterpretation.jl,428
Pluto,ssa_inlining_pass!,1,1.0,166,compiler/ssair/inlining.jl,71
Pluto,ssa_substitute!,2,0.0,197,compiler/ssair/inlining.jl,1238
Pluto,ssa_substitute_op!,2,0.0,2534,compiler/ssair/inlining.jl,1246
Pluto,ssamap,1,0.0,260,compiler/ssair/ir.jl,424
Pluto,stackframe_function_color,1,1.0,46,client.jl,31
Pluto,stackframe_lineinfo_color,1,1.0,46,client.jl,30
Pluto,stacktrace,1,1.0,186,stacktraces.jl,173
Pluto,stacktrace,3,0.3333333333333333,400,stacktraces.jl,160
Pluto,stacktrace,3,0.6666666666666666,46,stacktraces.jl,160
Pluto,stale_cachefile,1,0.0,7617,loading.jl,1427
Pluto,start_reading,3,1.0,565,stream.jl,726
